Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"103747756","","14000","14000","13950"," 36 months"," 15.99%","492.13","C","C5","Engineer Technician","10+ years","MORTGAGE","56689","Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103747756","","debt_consolidation","Debt consolidation","786xx","TX","19.01","0","Jul-2001","680","684","1","","86","6","1","19855","74.9%","18","f","0.00","0.00","7849.21","7821.18","5402.65","2446.56","0.0","0.0","0.0","Aug-2018","492.13","","Apr-2019","499","0","0","","1","Individual","","","","0","0","254262","1","1","1","1","9","8345","90","1","1","10219","79","26500","1","1","8","3","42377","1573","91.7","0","0","174","188","5","5","4","5","","5","","0","3","4","3","6","6","4","8","4","6","0","0","0","3","100","66.7","1","0","264671","28200","19000","9321","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103871686","","15000","15000","15000"," 36 months","  7.24%","464.81","A","A3","mechanic","10+ years","RENT","100000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103871686","","major_purchase","Major purchase","117xx","NY","28.84","0","Dec-2000","745","749","1","","","18","0","20221","39%","31","w","0.00","0.00","16686.4025045976","16686.40","15000.00","1686.40","0.0","0.0","0.0","Jan-2020","370.89","","Mar-2020","684","680","0","","1","Individual","","","","0","0","38407","0","5","0","1","16","18186","25","1","3","4392","31","51900","0","0","1","4","2400","24839","34.8","0","0","141","195","12","12","0","12","","2","","0","9","11","9","10","16","13","15","11","18","0","0","0","1","100","0","0","0","124053","38407","38100","72153","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103801868","","3500","3500","3500"," 36 months","  5.32%","105.41","A","A1","Overnight support manager","10+ years","RENT","38000","Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103801868","","medical","Medical expenses","950xx","CA","8.18","0","Mar-2000","715","719","0","","","7","0","8772","40.6%","17","f","0.00","0.00","3792.34","3792.34","3500.00","292.34","0.0","0.0","0.0","Mar-2020","105.06","Apr-2020","Mar-2020","724","720","0","","1","Individual","","","","0","0","8772","0","0","0","2","19","0","","0","0","6735","41","21600","0","2","0","2","1253","10765","38.5","0","0","204","194","83","19","0","83","","","","0","1","3","5","6","8","7","9","3","7","0","0","0","0","100","20","0","0","21600","8772","17500","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103548706","","16800","16800","16800"," 60 months"," 16.99%","417.44","D","D1","Investigator","7 years","MORTGAGE","58800","Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103548706","","debt_consolidation","Debt consolidation","302xx","GA","28.39","1","May-2004","670","674","0","2","","11","0","7304","54.1%","22","w","8442.92","8442.92","14996.13","14996.13","8357.08","6639.05","0.0","0.0","0.0","Mar-2020","417.44","Apr-2020","Mar-2020","739","735","0","","1","Individual","","","","0","0","169119","0","5","0","2","19","52374","76","0","1","2828","72","13500","0","0","0","3","15374","1872","60.2","0","0","130","154","23","19","1","23","","15","2","0","1","3","2","5","10","5","11","3","11","0","0","0","0","86.4","50","0","0","200651","59678","4700","69151","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103781637","","12000","12000","12000"," 36 months"," 11.49%","395.66","B","B5","maintenance technician","8 years","RENT","74125","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103781637","","small_business","Business","482xx","MI","12","0","Feb-2007","700","704","0","","","9","0","10923","57.2%","17","w","0.00","0.00","12986.1371971646","12986.14","12000.00","986.14","0.0","0.0","0.0","Mar-2018","5940.52","","Jun-2019","499","0","0","","1","Individual","","","","0","0","17505","1","1","0","1","13","6582","55","1","4","3067","56","19100","0","0","0","5","1945","7059","54.5","0","0","13","121","6","6","0","20","","22","","0","5","6","7","11","1","8","16","6","9","0","0","0","1","100","0","0","0","31125","17505","15500","12025","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104040273","","8400","8400","8400"," 36 months"," 13.49%","285.02","C","C2","HUMAN RESOURCE","10+ years","RENT","40000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104040273","","debt_consolidation","Debt consolidation","900xx","CA","23.6","1","Dec-2005","680","684","0","17","","14","0","18342","68.5%","33","w","0.00","0.00","10055.0254045743","10055.03","8400.00","1655.03","0.0","0.0","0.0","Apr-2019","3227.14","","Mar-2020","704","700","0","53","1","Individual","","","","0","0","40793","0","2","0","2","21","22451","85","4","5","3614","77","28900","2","2","0","7","2914","7832","59.6","0","0","106","135","7","7","1","7","52","21","52","1","9","11","10","14","9","12","23","11","14","0","0","0","4","93.3","40","0","0","55331","40793","19400","26431","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103841775","","7500","7500","7500"," 36 months"," 22.74%","289.31","E","E1","Program Technician II","2 years","RENT","28880","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103841775","","debt_consolidation","Debt consolidation","958xx","CA","32.75","0","Aug-2009","745","749","0","","","12","0","3367","26.7%","22","f","283.80","283.80","10131.3","10131.30","7216.20","2915.10","0.0","0.0","0.0","Mar-2020","289.31","Apr-2020","Mar-2020","719","715","0","","1","Individual","","","","0","0","57063","1","6","3","4","3","53696","84","1","3","3367","75","12600","0","1","0","7","4755","3233","51","0","0","91","91","9","3","0","9","","18","","0","1","1","3","6","12","6","10","1","12","0","0","0","4","100","33.3","0","0","76379","57063","6600","63779","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103469366","","20000","20000","20000"," 60 months"," 13.99%","465.27","C","C3","PTA","< 1 year","MORTGAGE","40000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103469366","","debt_consolidation","Debt consolidation","669xx","KS","28.11","3","Aug-2001","675","679","0","4","","7","0","8083","50.2%","17","w","9720.11","9720.11","16718.63","16718.63","10279.89","6438.74","0.0","0.0","0.0","Mar-2020","465.27","Apr-2020","Mar-2020","654","650","0","","1","Joint App","150000","10.74","Source Verified","0","0","228865","0","1","0","0","47","18871","","0","0","2970","50","16100","1","0","0","0","32695","32","99.3","0","0","187","161","33","33","5","37","24","20","9","0","2","4","2","4","3","5","9","4","7","0","0","0","0","64.7","100","0","0","274040","26954","4500","41925","8599","670","674","Oct-1999","0","5","6","48.5","2","8","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"103488517","","11000","11000","11000"," 36 months"," 13.99%","375.91","C","C3","MANAGER ","4 years","MORTGAGE","49515","Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103488517","","debt_consolidation","Debt consolidation","953xx","CA","34.42","0","Aug-2012","670","674","1","","","14","0","11511","82%","15","w","0.00","0.00","6252.3","6252.30","3564.12","1681.52","18.8","987.86","177.8148","Aug-2018","394.71","","Nov-2018","564","560","0","","1","Individual","","","","0","0","53731","0","9","0","3","19","42220","87","1","2","2467","82","14000","0","0","4","5","3837","2500","89","0","0","55","53","12","12","0","12","","0","","0","3","5","4","4","9","5","6","5","14","","0","0","1","100","100","0","0","62431","53731","7500","48431","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104028277","","24000","24000","24000"," 60 months"," 13.99%","558.32","C","C3","civil enginerring drafting tech","10+ years","RENT","84428.86","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104028277","","debt_consolidation","Debt consolidation","906xx","CA","18.94","0","Sep-1986","725","729","0","","","13","0","26623","57.5%","21","w","11630.44","11630.44","20062.21","20062.21","12369.56","7692.65","0.0","0.0","0.0","Mar-2020","558.32","Apr-2020","Mar-2020","719","715","0","","1","Individual","","","","0","0","35357","0","1","0","0","53","8720","30","1","5","8184","46","46300","0","0","0","5","2946","7450","74","0","0","143","366","8","8","0","8","","13","","0","5","8","5","9","2","11","18","8","13","0","0","0","1","100","80","0","0","77358","35357","28600","29165","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104001787","","9800","9800","9800"," 36 months","  8.24%","308.19","B","B1","Programmer Anaalyst","10+ years","OWN","200000","Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104001787","","debt_consolidation","Debt consolidation","117xx","NY","13.2","6","Apr-1984","675","679","1","14","","14","0","134448","96%","27","w","0.00","0.00","11085.42","11085.42","9800.00","1285.42","0.0","0.0","0.0","Mar-2020","307.74","Apr-2020","Mar-2020","649","645","0","16","1","Individual","","","","0","0","380148","1","3","0","1","6","25202","85","1","3","465","96","140200","0","3","3","5","27153","2575","9","1","0","162","395","6","6","2","16","23","5","13","5","2","9","4","9","7","9","18","11","14","","0","4","2","41","0","0","0","470519","38714","5150","29560","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103831217","","11500","11500","11500"," 60 months"," 11.49%","252.86","B","B5","Marketing Director","2 years","MORTGAGE","70000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103831217","","debt_consolidation","Debt consolidation","996xx","AK","24.05","0","Mar-2005","695","699","1","46","","11","0","10121","69.8%","17","w","5398.54","5398.54","9088.28","9088.28","6101.46","2986.82","0.0","0.0","0.0","Mar-2020","252.86","Apr-2020","Mar-2020","794","790","0","75","1","Individual","","","","0","0","299398","1","7","2","2","9","60044","74","1","1","5696","73","14500","2","8","3","4","27218","2679","79.1","0","0","131","144","6","6","1","28","46","6","46","1","2","2","2","3","11","3","5","2","11","0","0","0","3","88.2","50","0","0","331004","70165","12800","81604","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103759749","","36000","36000","36000"," 60 months"," 15.99%","875.26","C","C5","foreman","8 years","OWN","83000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103759749","","debt_consolidation","Debt consolidation","029xx","RI","23.74","0","Nov-2001","750","754","1","","","9","0","105532","24.4%","17","w","0.00","0.00","41217.2535287958","41217.25","36000.00","5217.25","0.0","0.0","0.0","Mar-2018","32528.61","","Mar-2018","754","750","0","","1","Individual","","","","0","0","193675","1","3","0","0","26","88143","65","1","2","5845","40","126400","0","3","1","2","21519","6193","49.2","0","0","115","184","4","4","0","103","","4","","0","2","4","2","7","5","6","12","4","9","0","0","0","1","100","50","0","0","206986","193675","12200","80586","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103961754","","7200","7200","7200"," 36 months"," 10.49%","233.99","B","B2","X-ray technologist ","10+ years","RENT","140000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103961754","","credit_card","Credit card refinancing","945xx","CA","8.25","0","Oct-2000","680","684","0","37","","7","0","25188","84.2%","16","f","0.00","0.00","8236.1499160125","8236.15","7200.00","1036.15","0.0","0.0","0.0","Apr-2019","5.83","","Mar-2019","794","790","0","","1","Individual","","","","0","0","29189","0","2","0","0","25","3701","26","0","0","11910","65","29900","0","0","0","0","4170","3565","86.8","0","0","160","116","37","25","0","37","37","","37","0","3","4","3","4","6","4","8","4","7","0","0","0","0","93.8","66.7","0","0","44712","29189","27100","14512","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103677798","","10000","10000","10000"," 36 months","  8.24%","314.48","B","B1","","n/a","MORTGAGE","53663","Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103677798","","debt_consolidation","Debt consolidation","040xx","ME","12.37","1","Feb-2001","675","679","0","19","62","7","1","4074","38.4%","14","w","0.00","0.00","11199.0114285806","11199.01","10000.00","1199.01","0.0","0.0","0.0","May-2019","3346.17","","Mar-2020","709","705","0","","1","Individual","","","","0","1911","275311","0","2","0","0","30","7112","39","1","2","2147","39","10600","0","0","1","2","39330","3761","40.3","0","0","125","193","7","7","3","7","47","7","47","1","2","4","2","6","3","4","8","4","7","0","0","0","1","85.7","0","0","0","324559","11186","6300","18048","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102653491","","10000","10000","10000"," 36 months"," 13.99%","341.73","C","C3","Rn","2 years","OWN","75000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102653491","","debt_consolidation","Debt consolidation","981xx","WA","10.5","1","Feb-2004","660","664","1","13","","6","0","9489","66.8%","12","f","0.00","0.00","12224.7322327868","12224.73","10000.00","2224.73","0.0","0.0","0.0","Oct-2019","2318.7","","Oct-2019","709","705","0","","1","Individual","","","","0","0","121768","1","1","0","2","21","5879","42","0","1","3850","54","14200","0","2","3","4","20295","4411","68.3","0","0","55","157","24","1","2","44","","1","","0","3","3","3","3","4","4","6","3","6","0","0","0","1","91.7","33.3","0","0","134711","15368","13900","14111","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104040432","","25000","25000","25000"," 60 months"," 18.99%","648.38","D","D3","Sr. Correctional Deputy II","10+ years","MORTGAGE","81900","Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104040432","","debt_consolidation","Debt consolidation","925xx","CA","16.31","0","Jul-1999","665","669","0","65","71","10","1","9917","44.1%","35","w","0.00","0.00","29369.9293227466","29369.93","25000.00","4369.93","0.0","0.0","0.0","Mar-2018","22938.88","","Mar-2020","604","600","0","65","1","Individual","","","","0","0","425594","3","3","1","2","2","39011","81","3","3","7222","70","22500","0","10","3","7","42559","778","90.3","0","0","131","212","1","1","4","11","","7","","1","1","3","2","4","20","6","11","3","10","0","0","0","5","96.7","50","1","0","450438","48928","8000","47938","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104001735","","9700","9700","9700"," 36 months"," 11.39%","319.37","B","B3","asst manager","7 years","MORTGAGE","45000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104001735","","debt_consolidation","Debt consolidation","123xx","NY","27.2","1","Dec-2001","670","674","0","13","47","9","1","4663","39.9%","34","w","318.69","318.69","11203.13","11203.13","9381.31","1805.85","15.97","0.0","0.0","Mar-2020","319.37","Apr-2020","Mar-2020","624","620","0","","1","Individual","","","","0","0","18170","0","2","1","2","12","13507","58","1","2","2255","52","11700","0","2","1","4","2596","6597","41.1","0","0","183","157","8","8","4","13","13","12","13","0","3","4","5","14","11","7","19","4","8","0","0","0","2","93.9","50","1","0","34811","18170","11200","23111","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103951729","","4800","4800","4800"," 36 months"," 11.49%","158.27","B","B5","Arbitration Specialist","3 years","MORTGAGE","46000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103951729","","home_improvement","Home improvement","217xx","MD","13.85","0","Sep-2005","670","674","1","33","61","7","1","1406","15.6%","14","w","0.00","0.00","5355.556901283","5355.56","4800.00","555.56","0.0","0.0","0.0","Jun-2018","3304.18","","Jan-2020","744","740","0","","1","Individual","","","","0","0","196535","3","1","1","1","4","30630","98","2","4","1129","79","9000","4","0","8","6","28076","4171","21.3","0","0","138","109","1","1","2","16","33","4","33","0","1","2","2","4","5","5","7","2","7","0","0","0","3","92.9","0","1","0","208080","32036","5300","31387","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103657351","","24000","24000","24000"," 36 months"," 11.44%","790.74","B","B4","Clinical Educator","< 1 year","RENT","65000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103657351","","debt_consolidation","Debt consolidation","397xx","MS","21.55","1","Apr-2002","680","684","0","4","","6","0","4355","37.9%","24","f","0.00","0.00","27732.4283458182","27732.43","24000.00","3732.43","0.0","0.0","0.0","Feb-2019","11157.4","","Mar-2020","739","735","0","4","1","Individual","","","","0","0","25533","0","3","0","4","16","21178","50","0","2","2525","47","11500","1","3","1","6","5107","7145","37.9","0","0","123","179","20","16","1","20","31","7","4","2","2","2","2","3","17","3","6","2","6","0","0","1","0","89.5","0","0","0","54138","25533","11500","42638","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"100067754","","18275","18275","18275"," 36 months"," 17.99%","660.6","D","D2","Truck driver ","2 years","RENT","60000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=100067754","","debt_consolidation","Debt consolidation","066xx","CT","16.7","1","Oct-2008","660","664","0","13","","16","0","7730","42%","21","w","0.00","0.00","20670.234940577","20670.23","18275.00","2395.23","0.0","0.0","0.0","Jan-2018","15421.96","","Feb-2020","694","690","0","","1","Individual","","","","0","0","18511","2","2","0","1","17","10781","59","3","7","2995","51","18400","0","1","3","8","1234","4955","58.7","0","0","69","94","5","5","0","5","44","0","13","0","5","7","9","10","4","13","16","7","16","0","0","0","3","85.7","33.3","0","0","36600","18511","12000","18200","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103931671","","23500","23500","23500"," 60 months"," 14.99%","558.95","C","C4","Special Agent","2 years","RENT","70000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103931671","","debt_consolidation","Debt consolidation","201xx","VA","33.4","0","Feb-2005","750","754","0","","89","16","1","4234","8.3%","21","w","0.00","0.00","27399.2329601804","27399.23","23500.00","3899.23","0.0","0.0","0.0","Jun-2018","20172.02","","Mar-2020","744","740","0","","1","Individual","","","","0","0","47945","0","4","0","2","23","43711","56","0","1","406","37","50800","3","2","0","3","2997","24293","2","0","0","145","127","21","21","0","50","","19","","0","4","7","6","7","8","12","13","7","16","0","0","0","0","100","0","1","0","129311","47945","24800","78511","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103327200","","12000","12000","12000"," 36 months"," 13.99%","410.08","C","C3","production","3 years","RENT","54000","Source Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103327200","","debt_consolidation","Debt consolidation","476xx","IN","23.87","0","Apr-2007","670","674","1","64","63","10","2","8873","48.8%","33","f","0.00","0.00","4902.31","4902.31","3458.11","1444.20","0.0","0.0","0.0","Apr-2018","410.08","","Mar-2020","639","635","0","64","1","Individual","","","","0","1428","50274","1","5","2","6","8","41401","88","1","2","5017","77","18200","3","4","3","8","5027","5987","53.9","0","0","119","80","2","2","0","2","","2","","4","2","4","2","2","27","5","6","4","10","0","0","0","3","84.8","0","1","0","65285","50274","13000","47085","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103961169","","30000","30000","30000"," 60 months"," 13.49%","690.15","C","C2","Training Manager","8 years","MORTGAGE","83000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103961169","","debt_consolidation","Debt consolidation","324xx","FL","23.1","0","Jan-1993","745","749","2","","","18","0","29893","25%","49","w","14967.94","14967.94","24121.53","24121.53","15032.06","9089.47","0.0","0.0","0.0","Mar-2020","690.15","Apr-2020","Mar-2020","774","770","0","","1","Individual","","","","0","0","235302","3","2","1","2","12","44480","29","3","5","9605","26","119600","2","8","5","8","14706","65587","26.7","0","0","178","290","4","4","3","6","","4","","0","5","11","6","16","12","15","34","11","18","0","0","0","4","100","0","0","0","355096","74373","89500","70496","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"99535297","","12000","12000","12000"," 36 months","  6.99%","370.48","A","A2","Product Manager","3 years","RENT","80000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=99535297","","debt_consolidation","Debt consolidation","840xx","UT","14.71","0","Jul-2008","730","734","0","","","15","0","13982","25.7%","21","w","0.00","0.00","13276.0746490852","13276.07","12000.00","1276.07","0.0","0.0","0.0","Sep-2019","2911.95","","Sep-2019","729","725","1","","1","Individual","","","","0","53","39545","0","9","0","0","28","25563","59","0","0","7744","40","54500","0","3","1","0","2636","34065","23.4","0","0","102","104","26","26","0","40","","7","","0","2","3","4","4","11","6","10","3","15","0","0","0","0","100","25","0","0","97964","39545","44500","43464","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104042407","","6400","6400","6400"," 36 months"," 13.99%","218.71","C","C3","Accounting","6 years","RENT","50000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104042407","","debt_consolidation","Debt consolidation","026xx","MA","17.79","0","Mar-2002","680","684","0","48","","7","0","4146","39.1%","10","w","0.00","0.00","6865.665441114","6865.67","6400.00","465.67","0.0","0.0","0.0","Oct-2017","5782.07","","Mar-2020","674","670","0","48","1","Individual","","","","0","0","9260","2","1","0","1","14","5114","84","2","3","4146","55","10600","0","0","1","4","1323","3954","51.2","0","0","180","63","2","2","0","2","","12","","1","1","1","3","4","3","6","7","1","7","0","0","0","2","90","33.3","0","0","16700","9260","8100","6100","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104040310","","6000","6000","6000"," 36 months","  8.24%","188.69","B","B1","Reactor operator","9 years","MORTGAGE","150000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104040310","","debt_consolidation","Debt consolidation","553xx","MN","12.8","0","Oct-2004","675","679","0","57","","12","0","12476","86%","18","w","0.00","0.00","6786.99","6786.99","6000.00","786.99","0.0","0.0","0.0","Mar-2020","188.33","Apr-2020","Mar-2020","724","720","0","","1","Individual","","","","0","0","194037","0","5","1","3","7","42307","66","0","1","3654","70","14500","1","5","1","4","16170","247","97.3","0","0","98","97","16","7","1","16","","9","","0","4","6","4","4","11","6","6","6","12","0","0","0","1","88.9","100","0","0","254049","54783","9300","64142","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103951827","","10000","10000","10000"," 60 months"," 13.99%","232.64","C","C3","Instrumentation and Electrical","2 years","OWN","62000","Not Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103951827","","debt_consolidation","Debt consolidation","297xx","SC","27.78","0","Dec-1985","670","674","0","49","65","11","1","8506","80.2%","25","w","0.00","0.00","4624.07","4624.07","1889.62","1601.75","0.0","1132.7","203.886","Jul-2018","232.64","","Jan-2019","504","500","0","72","1","Individual","","","","0","3894","33329","1","3","1","3","7","24823","76","3","4","2048","77","10600","1","2","2","7","3030","674","89.3","0","0","131","375","1","1","1","8","74","7","74","4","6","8","6","9","6","8","17","8","11","0","0","0","4","80","100","0","1","43442","33329","6300","32842","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102597324","","31400","31400","31400"," 60 months"," 14.99%","746.84","C","C4","Associate Director","10+ years","RENT","151000","Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102597324","","debt_consolidation","Debt consolidation","941xx","CA","20.75","0","Jul-1990","710","714","0","","","12","0","66505","59.6%","22","w","0.00","0.00","39701.9087341271","39701.91","31400.00","8301.91","0.0","0.0","0.0","Apr-2019","22419.72","","Mar-2020","689","685","0","","1","Individual","","","","0","0","90586","1","2","0","1","14","24081","54","1","4","20509","58","111500","0","0","0","5","7549","39948","57","0","0","54","320","1","1","0","1","","22","","0","4","5","8","17","2","10","20","5","12","0","0","0","1","100","25","0","0","156223","90586","93000","44723","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103338728","","6500","6500","6500"," 36 months"," 13.49%","220.55","C","C2","Owner","5 years","MORTGAGE","68000","Source Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103338728","","small_business","Business","207xx","MD","17.63","5","Jun-2001","680","684","1","7","","8","0","8560","52.2%","12","f","0.00","0.00","2429.27","2429.27","1388.59","656.62","30.0","354.06","63.7307999958","Apr-2018","100.0","","Oct-2018","514","510","0","19","1","Individual","","","","0","9446","427286","0","4","0","0","41","53406","84","0","1","5795","78","16400","0","2","1","1","53411","1331","85.8","0","0","148","189","14","14","1","14","53","1","53","4","2","3","2","5","5","3","6","3","8","0","0","3","0","50","100","0","0","496889","61966","9400","63489","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103891814","","11500","11500","11450"," 36 months","  5.32%","346.32","A","A1","Electrical/Mechanical Engineer","4 years","RENT","68000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103891814","","debt_consolidation","Debt consolidation","890xx","NV","14.53","0","Jan-2004","745","749","0","","","9","0","6573","34.4%","16","f","0.00","0.00","12446.5133084148","12392.40","11500.00","946.51","0.0","0.0","0.0","Dec-2019","1717.39","","Nov-2019","814","810","0","","1","Individual","","","","0","0","33733","0","1","0","1","24","27160","","0","0","3888","34","19100","0","1","0","1","4819","3973","62.2","0","0","147","158","31","24","0","31","","","","0","2","3","2","4","5","8","11","3","9","0","0","0","0","100","50","0","0","56807","33733","10500","37707","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
